ABS,Adjustable_Seat,Bore,Cam_Type,Carburettor,Charging_Method,Clutch_Type,Colour,Compression_Ratio,Cooling,Country_of_Origin,Cylinders,Drive_Type,Dry_Weight,Engine_Config,Engine_Description,Engine_Stroke,Engine_Type,Engine_Voltage,Exhaust_Config,First_Seen,Frame_Material,Front_Brake_Caliper(s),Front_Brake_Description,Front_Brake_Diameter,Front_Suspension,Front_Suspension_Travel,Fuel_Tank_Capacity,Gear_Change_Method,Gear_Number,Gear_Type,Ground_Clearance,Height,Ignition,Kilometers,Last_Modified,Last_Seen,Learner_Approved,Length,Linked_Braking_System,Make,Maximum_Power,Maximum_Power_RPM,Maximum_Torque,Maximum_Torque_RPM,Model,Network_ID,Postcode,Price,Rake_(Caster_Angle),Rear_Brake_Caliper(s),Rear_Brake_Description,Rear_Brake_Diameter,Rear_Suspension,Rear_Suspension_Travel,Recommended_RON,Registration_Expiry,Seat_Height,Seating_Capacity,Seating_Position,Side_Stand,Side_Stand_Start_Inhibitor,Starter,State,Stroke,Suburb,Swingarm_Type,Throttle_Bore,Traction_Control,Trail,URL,Valves_Per_Cylinder,Warranty_in_Months_from_First_Registration,Wet_Operational_Weight,Wheel_Type,Wheelbase,Width,Release_Year,Seller
Standard,No,68.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,blue,11.0,Liquid,INDONESIA,2.0,Chain,160.0,Parallel,300,4.0,Piston,12.0,2_into_1,2019-06-30,Steel,Double_Piston,Hydraulic,298.0,Telescopic,130.0,14.0,Left_foot_lever,6.0,Manual,160.0,1135.0,CDI_(Capacitive_Discharge_Ignition),1914.0,2019-06-24,2019-07-06,Yes,2090.0,No,Yamaha,31.0,10750.0,30.0,9000.0,YZFR3,SSE-AD-6160709,4500,4550,26.081707070707118,Single_Piston,Hydraulic,220.0,Shock,125.0,95.0,01/08/2019,780.0,2.0,Forward,Standard,No,Electric,QLD,44.1,Warner,Dual_Sided,38.0,No,97.0,https://www.bikesales.com.au/bikes/details/2017-yamaha-yzf-r3/SSE-AD-6160709/?Cr=22,4.0,24,169.0,Spoke,1380.0,720.0,2017,Private
Standard,No,68.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,blue,11.0,Liquid,INDONESIA,2.0,Chain,160.0,Parallel,300,4.0,Piston,12.0,2_into_1,2019-06-30,Steel,Double_Piston,Hydraulic,298.0,Telescopic,130.0,14.0,Left_foot_lever,6.0,Manual,160.0,1135.0,CDI_(Capacitive_Discharge_Ignition),3487.0,2019-07-19,2019-07-19,Yes,2090.0,No,Yamaha,31.0,10750.0,30.0,9000.0,YZFR3,OAG-AD-17329208,0,4990,26.081707070707118,Single_Piston,Hydraulic,220.0,Shock,125.0,95.0,01/06/2019,780.0,2.0,Forward,Standard,No,Electric,QLD,44.1,none,Dual_Sided,38.0,No,97.0,https://www.bikesales.com.au/bikes/details/2015-yamaha-yzf-r3/OAG-AD-17329208/?Cr=33,4.0,24,169.0,Spoke,1380.0,720.0,2015,Dealer
Standard,No,68.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,red,11.0,Liquid,INDONESIA,2.0,Chain,160.0,Parallel,300,4.0,Piston,12.0,2_into_1,2019-06-30,Steel,Double_Piston,Hydraulic,298.0,Telescopic,130.0,14.0,Left_foot_lever,6.0,Manual,160.0,1135.0,CDI_(Capacitive_Discharge_Ignition),5606.0,2019-07-19,2019-07-19,Yes,2090.0,No,Yamaha,31.0,10750.0,30.0,9000.0,YZFR3,OAG-AD-17344604,0,4995,26.081707070707118,Single_Piston,Hydraulic,220.0,Shock,125.0,95.0,01/10/2019,780.0,2.0,Forward,Standard,No,Electric,QLD,44.1,none,Dual_Sided,38.0,No,97.0,https://www.bikesales.com.au/bikes/details/2015-yamaha-yzf-r3/OAG-AD-17344604/?Cr=36,4.0,24,169.0,Spoke,1380.0,720.0,2015,Dealer
No,No,65.5,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,12.0,Liquid,JAPAN,4.0,Chain,168.0,Inline,600,4.0,Piston,12.0,4_into_1,2019-06-30,Steel,Four_Piston,Hydraulic,298.0,Telescopic,130.0,17.0,Left_foot_lever,6.0,Manual,135.0,1090.0,CDI_(Capacitive_Discharge_Ignition),48642.0,2019-07-06,2019-07-06,No,2025.0,No,Yamaha,92.0,13572.0,73.0,11652.0,YZFR6,OAG-AD-17349938,0,3990,24.0,Single_Piston,Hydraulic,220.0,Shock,120.0,95.0,01/11/2019,820.0,2.0,Forward,Yes,No,Electric,VIC,44.5,none,Dual_Sided,36.69,No,86.0,https://www.bikesales.com.au/bikes/details/2003-yamaha-yzf-r6/OAG-AD-17349938/?Cr=10,4.0,0,186.0,Spoke,1380.0,690.0,2003,Dealer
No,No,65.5,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,red,12.0,Liquid,JAPAN,4.0,Chain,168.0,Inline,600,4.0,Piston,12.0,4_into_1,2019-06-30,Steel,Four_Piston,Hydraulic,298.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,135.0,1105.0,CDI_(Capacitive_Discharge_Ignition),33000.0,2019-07-19,2019-07-19,No,2045.0,No,Yamaha,92.0,13572.0,73.0,11652.0,YZFR6,OAG-AD-17348975,0,6290,24.0,Single_Piston,Hydraulic,220.0,Shock,120.0,95.0,01/01/1970,830.0,2.0,Forward,Yes,Standard,Electric,QLD,44.5,none,Dual_Sided,36.69,No,86.0,https://www.bikesales.com.au/bikes/details/2006-yamaha-yzf-r6/OAG-AD-17348975/?Cr=27,4.0,0,183.0,Spoke,1385.0,690.0,2006,Dealer
No,No,67.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,12.0,Liquid,JAPAN,4.0,Chain,161.9,Inline,600,4.0,Piston,12.0,4_into_1,2019-06-30,Steel,Four_Piston,Hydraulic,298.0,Telescopic,120.0,17.5,Left_foot_lever,6.0,Manual,135.0,1105.0,CDI_(Capacitive_Discharge_Ignition),59945.0,2019-07-12,2019-07-12,No,2045.0,No,Yamaha,92.0,13572.0,73.0,11652.0,YZFR6,OAG-AD-17236281,0,6490,24.0,Single_Piston,Hydraulic,220.0,Shock,120.0,95.0,01/06/2019,830.0,2.0,Forward,Yes,Standard,Electric,VIC,42.5,none,Dual_Sided,36.083,No,86.0,https://www.bikesales.com.au/bikes/details/2007-yamaha-yzf-r6/OAG-AD-17236281/?Cr=29,4.0,0,183.0,Spoke,1385.0,690.0,2007,Dealer
No,No,67.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,white,13.0,Liquid,JAPAN,4.0,Chain,166.0,Inline,600,4.0,Piston,12.0,4_into_1,2019-06-30,Aluminium,Four_Piston,Hydraulic,310.0,Telescopic,115.0,17.3,Left_foot_lever,6.0,Manual,130.0,1100.0,CDI_(Capacitive_Discharge_Ignition),44525.0,2019-06-24,2019-07-06,No,2040.0,No,Yamaha,101.0,13572.0,73.0,11652.0,YZFR6,SSE-AD-6157155,4810,6750,24.0,Double_Piston,Hydraulic,210.0,Other,120.0,95.0,01/10/2019,850.0,2.0,Forward,Yes,Standard,Electric,QLD,42.5,Townsville_city,Dual_Sided,36.083,No,86.0,https://www.bikesales.com.au/bikes/details/2010-yamaha-yzf-r6/SSE-AD-6157155/?Cr=34,4.0,0,183.0,Spoke,1380.0,705.0,2010,Private
No,No,67.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,none,13.0,Liquid,JAPAN,4.0,Chain,168.0,Inline,600,4.0,Piston,12.0,4_into_1,2019-06-30,Aluminium,Four_Piston,Hydraulic,310.0,Telescopic,115.0,17.0,Left_foot_lever,6.0,Manual,130.0,1100.0,CDI_(Capacitive_Discharge_Ignition),29084.0,2019-07-19,2019-07-19,No,2040.0,No,Yamaha,101.0,13572.0,73.0,11652.0,YZFR6,OAG-AD-17346818,0,10490,24.0,Single_Piston,Hydraulic,220.0,Shock,120.0,95.0,01/12/2019,850.0,2.0,Forward,Yes,Standard,Electric,QLD,42.5,none,Dual_Sided,36.083,No,86.0,https://www.bikesales.com.au/bikes/details/2014-yamaha-yzf-r6/OAG-AD-17346818/?Cr=56,4.0,0,189.0,Spoke,1380.0,705.0,2014,Dealer
Standard,No,67.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,white,13.0,Liquid,JAPAN,4.0,Chain,176.0,Inline,600,4.0,Piston,12.0,4_into_1,2019-06-30,Aluminium,Four_Piston,Hydraulic,320.0,Telescopic,115.0,17.0,Left_foot_lever,6.0,Manual,130.0,1150.0,Digital,826.0,2019-07-19,2019-07-19,No,2040.0,No,Yamaha,87.1,14500.0,70.0,11000.0,YZFR6,OAG-AD-17340480,0,15990,24.0,Single_Piston,Hydraulic,220.0,Shock,120.0,95.0,01/10/2019,850.0,2.0,Forward,Standard,Standard,Electric,VIC,42.5,none,Dual_Sided,36.083,Standard,97.0,https://www.bikesales.com.au/bikes/details/2018-yamaha-yzf-r6-my17/OAG-AD-17340480/?Cr=67,4.0,24,190.0,Spoke,1375.0,695.0,2018,Dealer
No,No,54.0,Reed_Valve,Dellorto,Engine,Multi_plate,black,12.0,Liquid,ITALY,1.0,Chain,125.0,Vertical,125,2.0,Piston,12.0,1_into_1,2019-07-06,Aluminium,Double_Piston,Hydraulic,320.0,Telescopic,120.0,14.0,Left_foot_lever,6.0,Manual,163.0,1100.0,CDI_(Capacitive_Discharge_Ignition),10194.0,2019-06-30,2019-07-19,Yes,1955.0,No,Aprilia,25.0,9985.0,20.0,10000.0,RS125,SSE-AD-6170665,3440,4400,26.081707070707118,Single_Piston,Hydraulic,220.0,Hydraulic,44.5,91.0,01/08/2019,805.0,2.0,Forward,Standard,No,Electric,VIC,54.5,Macedon,Dual_Sided,28.0,No,97.0,https://www.bikesales.com.au/bikes/details/2008-aprilia-rs-125/SSE-AD-6170665/?Cr=3,2.0,24,137.0,Spoke,1345.0,720.0,2008,Private
Standard,No,78.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,silver,13.0,Liquid_&_Oil,ITALY,4.0,Chain,180.0,V4,1000,4.0,Piston,12.0,4_into_1,2019-07-06,Aluminium,Four_Piston,Hydraulic,320.0,Hydraulic,110.0,18.5,Left_foot_lever,6.0,Manual,137.33805128205128,1125.6576243321003,Digital_Electronic,3679.0,2019-07-02,2019-07-19,No,2055.1309290474323,No,Aprilia,148.0,13000.0,120.0,11000.0,RSV4RR,SSE-AD-6173398,3029,20500,26.5,Double_Piston,Hydraulic,220.0,Hydraulic,130.0,95.0,01/08/2019,847.0,1.0,Forward,Standard,No,Electric,VIC,52.3,Tarneit,Dual_Sided,48.0,Standard,104.0,https://www.bikesales.com.au/bikes/details/2017-aprilia-rsv4-rr/SSE-AD-6173398/?Cr=2,4.0,0,202.0,Spoke,1422.0,722.586,2017,Private
Standard,No,80.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Anti-hop,grey,13.0,Liquid,GERMANY,4.0,Chain,187.0,Inline,1000,4.0,Piston,12.0,4_into_1,2019-07-06,Aluminium,Four_Piston,Hydraulic,320.0,Upside_Down,120.0,17.5,Left_foot_lever,6.0,Manual,137.33805128205128,1140.0,Digital,5218.0,2019-07-02,2019-07-19,No,2050.0,Part-Integral,BMW,146.0,12500.0,120.0,11000.0,S1000RRSport,SSE-AD-6174358,3149,22000,26.081707070707118,Single_Piston,Hydraulic,265.0,Adjustable,120.0,95.0,01/09/2019,815.0,2.0,Forward,Standard,Standard,Electric,VIC,49.7,Mount_waverley,Dual_Sided,47.6,Standard,97.0,https://www.bikesales.com.au/bikes/details/2017-bmw-s-1000-rr-sport/SSE-AD-6174358/?Cr=4,4.0,24,208.0,Spoke,1438.0,717.293,2017,Private
Standard,No,97.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,orange,12.0,Liquid,CANADA,2.0,Belt,317.0,V-Twin,1000,4.0,Piston,12.0,2_into_1,2019-07-06,Steel,Four_Piston,Hydraulic,250.0,Shock,144.0,27.0,Left_foot_lever,5.0,Manual,115.0,1145.0,CDI_(Capacitive_Discharge_Ignition),3200.0,2019-07-06,2019-07-19,No,2667.0,No,Can-Am,79.0,8500.0,110.0,7000.0,SpyderRSSSM5,SSE-AD-6180358,5168,11000,26.081707070707118,Single_Piston,Hydraulic,250.0,Shock,145.0,95.0,01/10/2019,737.0,2.0,Upright,No,No,Electric,SA,68.0,Old_noarlunga,Dual_Sided,57.0,No,97.0,https://www.bikesales.com.au/bikes/details/2012-can-am-spyder-rss-sm5/SSE-AD-6180358/?Cr=1,4.0,24,202.0,Spoke,1727.0,1506.0,2012,Private
Standard,No,97.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,orange,12.0,Liquid,CANADA,2.0,Belt,317.0,V-Twin,1000,4.0,Piston,12.0,2_into_1,2019-07-06,Steel,Four_Piston,Hydraulic,250.0,Shock,144.0,27.0,Left_foot_lever,5.0,Manual,115.0,1145.0,CDI_(Capacitive_Discharge_Ignition),9740.0,2019-07-05,2019-07-19,No,2667.0,No,Can-Am,79.0,8500.0,110.0,7000.0,SpyderRSSSM5,SSE-AD-6178833,4209,12990,26.081707070707118,Single_Piston,Hydraulic,250.0,Shock,145.0,95.0,01/09/2019,737.0,2.0,Upright,No,No,Electric,QLD,68.0,Upper_coomera,Dual_Sided,57.0,No,97.0,https://www.bikesales.com.au/bikes/details/2012-can-am-spyder-rss-sm5/SSE-AD-6178833/?Cr=2,4.0,24,202.0,Spoke,1727.0,1506.0,2012,Private
No,No,106.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,12.0,Liquid,ITALY,2.0,Chain,165.0,L-Twin,1098,4.0,Piston,12.0,2_into_2,2019-07-06,Steel,Four_Piston,Hydraulic,330.0,Upside_Down,120.0,15.5,Left_foot_lever,6.0,Manual,137.33805128205128,1125.6576243321003,CDI_(Capacitive_Discharge_Ignition),5483.0,2019-07-02,2019-07-19,No,2055.1309290474323,No,Ducati,132.4,10000.0,140.0,8000.0,1098R,SSE-AD-6172823,2153,32500,25.0,Double_Piston,Hydraulic,245.0,Shock,127.0,95.0,01/01/1970,820.0,1.0,Forward,Yes,No,Electric,NSW,67.9,Baulkham_hills,Single_Sided,60.0,No,97.0,https://www.bikesales.com.au/bikes/details/2008-ducati-1098-r/SSE-AD-6172823/?Cr=3,4.0,24,189.3854916067143,Spoke,1430.0,774.373,2008,Private
No,No,106.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,12.0,Liquid,ITALY,2.0,Chain,171.0,L-Twin,1198,4.0,Piston,12.0,2_into_2,2019-07-06,Steel,Four_Piston,Hydraulic,330.0,Conventional_Fork,127.0,15.5,Left_foot_lever,6.0,Manual,137.33805128205128,1100.0,CDI_(Capacitive_Discharge_Ignition),13675.0,2019-07-19,2019-07-19,No,2100.0,No,Ducati,126.77,9750.0,140.0,8000.0,1198,OAG-AD-17391710,0,15990,24.5,Double_Piston,Disc,245.0,Shock,127.0,95.0,01/02/2020,820.0,2.0,Forward,No,No,Electric,QLD,67.9,none,Dual_Sided,60.0,No,97.0,https://www.bikesales.com.au/bikes/details/2011-ducati-1198/OAG-AD-17391710/?Cr=4,4.0,24,189.3854916067143,Aluminium,1430.0,774.373,2011,Dealer
Standard,No,112.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,12.0,Liquid,ITALY,2.0,Chain,166.5,L-Twin,1199,4.0,Piston,12.0,2_into_2,2019-07-06,Aluminium,Four_Piston,Hydraulic,330.0,Conventional_Fork,120.0,17.0,Left_foot_lever,6.0,Manual,137.33805128205128,1125.6576243321003,CDI_(Capacitive_Discharge_Ignition),24000.0,2019-07-02,2019-07-19,No,2055.1309290474323,No,Ducati,143.0,10750.0,140.0,9000.0,1199Panigale,SSE-AD-5147791,3037,17000,24.5,Double_Piston,Hydraulic,245.0,Shock,130.0,95.0,01/12/2019,825.0,2.0,Forward,Yes,Standard,Electric,VIC,60.8,Taylors_hill,Single_Sided,39.22858171346292,Standard,97.0,https://www.bikesales.com.au/bikes/details/2014-ducati-1199-panigale/SSE-AD-5147791/?Cr=5,4.0,24,190.5,Spoke,1437.0,774.373,2014,Private
Standard,No,112.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,12.0,Liquid,ITALY,2.0,Chain,166.5,L-Twin,1199,4.0,Piston,12.0,2_into_2,2019-07-06,Aluminium,Four_Piston,Hydraulic,330.0,Conventional_Fork,120.0,17.0,Left_foot_lever,6.0,Manual,137.33805128205128,1125.6576243321003,CDI_(Capacitive_Discharge_Ignition),8700.0,2019-07-05,2019-07-19,No,2055.1309290474323,No,Ducati,143.0,10750.0,140.0,9000.0,1199Panigale,SSE-AD-6175015,5047,18400,24.5,Double_Piston,Hydraulic,245.0,Shock,130.0,95.0,01/08/2019,825.0,2.0,Forward,Yes,Standard,Electric,SA,60.8,Darlington,Single_Sided,39.22858171346292,Standard,97.0,https://www.bikesales.com.au/bikes/details/2013-ducati-1199-panigale/SSE-AD-6175015/?Cr=9,4.0,24,190.5,Spoke,1437.0,774.373,2013,Private
Standard,No,116.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,12.0,Liquid,ITALY,2.0,Chain,166.5,L-Twin,1299,4.0,Piston,12.0,2_into_2,2019-07-06,Aluminium,Four_Piston,Disc,330.0,Upside_Down,120.0,17.0,Left_foot_lever,6.0,Manual,137.33805128205128,1125.6576243321003,CDI_(Capacitive_Discharge_Ignition),2919.0,2019-07-19,2019-07-19,No,2055.1309290474323,No,Ducati,150.8,10500.0,150.0,9000.0,1299Panigale,OAG-AD-17369429,0,21990,24.0,Double_Piston,Hydraulic,245.0,Shock,130.0,95.0,01/01/2020,830.0,2.0,Forward,Standard,Standard,Electric,QLD,60.8,none,Single_Sided,39.22858171346292,Standard,96.0,https://www.bikesales.com.au/bikes/details/2015-ducati-1299-panigale/OAG-AD-17369429/?Cr=0,4.0,24,190.5,Spoke,1437.0,745.0,2015,Dealer
Standard,No,100.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,12.0,Liquid,ITALY,2.0,Chain,176.3104196816207,L-Twin,899,4.0,Piston,12.0,2_into_2,2019-07-06,Aluminium,Four_Piston,Hydraulic,320.0,Upside_Down,120.0,17.0,Left_foot_lever,6.0,Manual,137.33805128205128,1100.0,CDI_(Capacitive_Discharge_Ignition),4921.0,2019-07-12,2019-07-12,No,2075.0,No,Ducati,109.0,10750.0,100.0,9000.0,899Panigale,OAG-AD-17383952,0,14890,24.0,Double_Piston,Hydraulic,245.0,Shock,130.0,95.0,01/08/2019,830.0,2.0,Forward,Yes,Standard,Electric,NSW,57.2,none,Dual_Sided,57.2,Standard,96.0,https://www.bikesales.com.au/bikes/details/2014-ducati-899-panigale-my15/OAG-AD-17383952/?Cr=4,4.0,24,193.0,Spoke,1402.049001814882,774.373,2014,Dealer
No,No,94.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,11.0,Liquid,ITALY,2.0,Chain,195.0,L-Twin,916,4.0,Piston,12.0,2_into_2,2019-07-06,Steel,Four_Piston,Hydraulic,320.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,150.0,1090.0,CDI_(Capacitive_Discharge_Ignition),9642.0,2019-07-05,2019-07-19,No,2050.0,No,Ducati,79.2,9000.0,80.30746705710102,9027.993779160186,916,SSE-AD-6168742,3151,16500,26.081707070707118,Double_Piston,Hydraulic,220.0,Shock,130.0,95.0,01/01/1970,790.0,2.0,Forward,Standard,No,Electric,VIC,66.0,Burwood_east,Single_Sided,49.706,No,97.0,https://www.bikesales.com.au/bikes/details/1998-ducati-916/SSE-AD-6168742/?Cr=4,4.0,12,189.3854916067143,Spoke,1410.0,774.373,1998,Private
Standard,No,100.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,12.0,Liquid,ITALY,2.0,Chain,176.0,L-Twin,959,4.0,Piston,12.0,2_into_2,2019-07-06,Aluminium,Four_Piston,Hydraulic,320.0,Inverted,120.0,17.0,Left_foot_lever,6.0,Manual,137.33805128205128,1115.0,CDI_(Capacitive_Discharge_Ignition),18371.0,2019-06-30,2019-07-19,No,2056.0,No,Ducati,117.08,10500.0,110.0,9000.0,959Panigale,SSE-AD-6170220,3029,11000,24.0,Double_Piston,Hydraulic,245.0,Shock,130.0,95.0,01/03/2020,830.0,2.0,Forward,Standard,Standard,Electric,VIC,60.8,Hoppers_crossing,Dual_Sided,57.2,Standard,96.0,https://www.bikesales.com.au/bikes/details/2016-ducati-959-panigale/SSE-AD-6170220/?Cr=0,4.0,24,200.0,Spoke,1431.0,810.0,2016,Private
Standard,No,100.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,white,12.0,Liquid,ITALY,2.0,Chain,176.0,L-Twin,959,4.0,Piston,12.0,2_into_2,2019-07-06,Aluminium,Four_Piston,Hydraulic,320.0,Inverted,120.0,17.0,Left_foot_lever,6.0,Manual,137.33805128205128,1115.0,CDI_(Capacitive_Discharge_Ignition),900.0,2019-07-01,2019-07-19,No,2056.0,No,Ducati,117.08,10500.0,110.0,9000.0,959Panigale,SSE-AD-6173019,2046,17500,24.0,Double_Piston,Hydraulic,245.0,Shock,130.0,95.0,01/04/2020,830.0,2.0,Forward,Standard,Standard,Electric,NSW,60.8,Russell_lea,Dual_Sided,57.2,Standard,96.0,https://www.bikesales.com.au/bikes/details/2017-ducati-959-panigale/SSE-AD-6173019/?Cr=14,4.0,24,200.0,Spoke,1431.0,810.0,2017,Private
Standard,No,100.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,12.0,Liquid,ITALY,2.0,Chain,176.0,L-Twin,959,4.0,Piston,12.0,2_into_2,2019-07-06,Aluminium,Four_Piston,Hydraulic,320.0,Inverted,120.0,17.0,Left_foot_lever,6.0,Manual,137.33805128205128,1115.0,CDI_(Capacitive_Discharge_Ignition),3989.0,2019-07-19,2019-07-19,No,2056.0,No,Ducati,110.0,10500.0,110.0,9000.0,959Panigale,OAG-AD-17386726,0,18490,24.0,Double_Piston,Hydraulic,245.0,Shock,130.0,95.0,01/09/2019,830.0,2.0,Forward,Standard,Standard,Electric,NSW,60.8,none,Dual_Sided,57.2,Standard,96.0,https://www.bikesales.com.au/bikes/details/2018-ducati-959-panigale/OAG-AD-17386726/?Cr=27,4.0,24,200.0,Spoke,1431.0,810.0,2018,Dealer
Standard,No,100.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,12.0,Liquid,ITALY,2.0,Chain,176.0,L-Twin,959,4.0,Piston,12.0,2_into_2,2019-07-06,Aluminium,Four_Piston,Hydraulic,320.0,Inverted,120.0,17.0,Left_foot_lever,6.0,Manual,137.33805128205128,1115.0,CDI_(Capacitive_Discharge_Ignition),6000.0,2019-07-05,2019-07-06,No,2056.0,No,Ducati,110.0,10500.0,110.0,9000.0,959Panigale,SSE-AD-6179049,4509,19950,24.0,Double_Piston,Hydraulic,245.0,Shock,130.0,95.0,01/03/2020,830.0,2.0,Forward,Standard,Standard,Electric,QLD,60.8,North_lakes,Dual_Sided,57.2,Standard,96.0,https://www.bikesales.com.au/bikes/details/2018-ducati-959-panigale/SSE-AD-6179049/?Cr=32,4.0,24,200.0,Spoke,1431.0,810.0,2018,Private
Standard,No,100.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,white,12.0,Liquid,ITALY,2.0,Chain,176.0,L-Twin,959,4.0,Piston,12.0,2_into_2,2019-07-06,Aluminium,Four_Piston,Hydraulic,320.0,Inverted,120.0,17.0,Left_foot_lever,6.0,Manual,137.33805128205128,1115.0,CDI_(Capacitive_Discharge_Ignition),3000.0,2019-07-05,2019-07-19,No,2056.0,No,Ducati,117.08,10500.0,110.0,9000.0,959Panigale,SSE-AD-4551527,3000,22999,24.0,Double_Piston,Hydraulic,245.0,Shock,130.0,95.0,01/09/2019,830.0,2.0,Forward,Standard,Standard,Electric,VIC,60.8,Melbourne,Dual_Sided,57.2,Standard,96.0,https://www.bikesales.com.au/bikes/details/2016-ducati-959-panigale/SSE-AD-4551527/?Cr=42,4.0,24,200.0,Spoke,1431.0,810.0,2016,Private
No,No,98.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,black,11.0,Liquid,ITALY,2.0,Chain,198.0,L-Twin,996,4.0,Piston,12.0,2_into_2,2019-07-06,Steel,Four_Piston,Disc,309.3540396881644,Upside_Down,120.0,17.0,Left_foot_lever,6.0,Manual,137.33805128205128,1080.0,CDI_(Capacitive_Discharge_Ignition),41606.0,2019-07-19,2019-07-19,No,2030.0,No,Ducati,83.52,8500.0,105.0,8000.0,996SPS,OAG-AD-17314856,0,24990,26.081707070707118,Single_Piston,Disc,226.84255434782608,Shock,130.0,95.0,01/03/2020,808.6423830901606,1.0,Forward,Standard,No,Electric,WA,66.0,none,Single_Sided,48.0,No,97.0,https://www.bikesales.com.au/bikes/details/1999-ducati-996-sps/OAG-AD-17314856/?Cr=0,4.0,0,189.3854916067143,Spoke,1410.0,780.0,1999,Dealer
No,No,100.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,yellow,12.0,Liquid,ITALY,2.0,Chain,187.0,L-Twin,999,4.0,Piston,12.0,2_into_2,2019-07-06,Steel,Four_Piston,Hydraulic,320.0,Upside_Down,127.0,17.0,Left_foot_lever,6.0,Manual,137.33805128205128,1125.6576243321003,CDI_(Capacitive_Discharge_Ignition),19587.0,2019-07-03,2019-07-19,No,2055.1309290474323,No,Ducati,100.0,10000.0,110.0,8000.0,999SMonoposto,SSE-AD-6175828,2251,12750,26.081707070707118,Double_Piston,Hydraulic,220.0,Shock,130.0,95.0,01/04/2020,790.0,1.0,Forward,Standard,No,Electric,NSW,63.5,Kincumber,Single_Sided,54.0,No,97.0,https://www.bikesales.com.au/bikes/details/2003-ducati-999s-monoposto/SSE-AD-6175828/?Cr=0,4.0,24,189.3854916067143,Spoke,1410.0,774.373,2003,Private
Standard,No,81.0,Desmodromic,Electronic_fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,red,14.0,Liquid,ITALY,4.0,Chain,175.0,V4,1100,4.0,Piston,12.0,4_into_2,2019-07-06,Aluminium,Four_Piston,Hydraulic,330.0,Conventional_Fork,120.0,16.0,Left_foot_lever,6.0,Manual,137.33805128205128,1125.6576243321003,CDI_(Capacitive_Discharge_Ignition),357.0,2019-07-19,2019-07-19,No,2055.1309290474323,No,Ducati,157.5,13000.0,130.0,10000.0,PanigaleV4,OAG-AD-17385629,0,29990,24.0,Double_Piston,Hydraulic,245.0,Shock,130.0,95.0,01/03/2020,830.0,2.0,Forward,Standard,No,Electric,NSW,53.5,none,Single_Sided,47.158,Standard,100.0,https://www.bikesales.com.au/bikes/details/2019-ducati-panigale-v4/OAG-AD-17385629/?Cr=0,4.0,24,198.0,Spoke,1469.0,722.586,2019,Dealer
