Bore,Compression_Ratio,Cylinders,Engine_Stroke,Engine_Voltage,Front_Brake_Diameter,Front_Suspension_Travel,Fuel_Tank_Capacity,Gear_Number,Ground_Clearance,Height,Kilometers,Length,Maximum_Power,Maximum_Power_RPM,Price,Rake_(Caster_Angle),Rear_Brake_Diameter,Rear_Suspension_Travel,Recommended_RON,Seating_Capacity,Stroke,Throttle_Bore,Trail,Valves_Per_Cylinder,Wet_Operational_Weight,Wheelbase,Width,Remaining_Warranty,Remaining_Registration,Age,Live_Add,Engine_Size,ABS,Adjustable_Seat,Cam_Type,Carburettor,Charging_Method,Clutch_Type,Colour,Cooling,Country_of_Origin,Drive_Type,Engine_Config,Engine_Type,Exhaust_Config,First_Seen,Frame_Material,Front_Brake_Caliper(s),Front_Brake_Description,Front_Suspension,Gear_Change_Method,Gear_Type,Ignition,Last_Modified,Last_Seen,Learner_Approved,Linked_Braking_System,Model,Postcode,Rear_Brake_Caliper(s),Rear_Brake_Description,Rear_Suspension,Seating_Position,Side_Stand,Side_Stand_Start_Inhibitor,Starter,State,Suburb,Swingarm_Type,Traction_Control,URL,Wheel_Type,Seller,Brand,Sold
80.0,12.0,4.0,4.0,12.0,320.0,120.0,17.5,6.0,137.33805128205128,1140.0,1581.0,2050.0,146.0,13500.0,26800,26.08170707070712,220.0,120.0,95.0,2.0,56.03,47.6,97.0,4.0,208.0,1438.0,717.293,0,0,1,25.0,950,Standard,No,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Anti-hop,black,Liquid_&_Oil,GERMANY,Chain,Inline,Piston,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,Digital,2019-07-12,2019-07-12,No,Part-Integral,S_1000_RR_Race,0,Single_Piston,Hydraulic,Adjustable,Forward,Standard,Standard,Electric,VIC,none,Dual_Sided,Standard,https://www.bikesales.com.au/bikes/details/2018-bmw-s-1000-rr-race/OAG-AD-17013791/?Cr=2,Spoke,Dealer,BMW,Sold
80.0,13.0,4.0,4.0,12.0,320.0,120.0,16.5,6.0,137.33805128205128,1151.0,1049.412,2073.0,152.0,13500.0,27990,26.08170707070712,220.0,117.0,95.0,2.0,49.7,47.6,97.0,4.0,197.0,1441.0,717.293,36,0,0,32.0,950,Standard,No,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Alternator_&_Regulator-Rectifier,Anti-hop,none,Liquid_&_Oil,GERMANY,Chain,Inline,Piston,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,Digital,2019-07-19,2019-07-19,No,Part-Integral,S_1000_RR_Race,0,Single_Piston,Hydraulic,Adjustable,Forward,Standard,Standard,Electric,none,none,Dual_Sided,Standard,https://www.bikesales.com.au/bikes/details/2019-bmw-s-1000-rr-race/SHRM-AD-517067/?Cr=3,Spoke,Private,BMW,For Sale
79.9,13.0,4.0,4.0,12.0,309.3540396881644,120.0,17.5,6.0,137.33805128205128,1138.0,27009.0,2064.0,142.0,13000.0,12000,26.08170707070712,226.84255434782608,130.0,95.0,2.0,49.7,39.22858171346292,97.0,4.0,202.0,1422.0,826.0,105,0,9,32.0,950,Standard,No,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,white,Air,GERMANY,Chain,Inline,Piston,4_into_1,2019-06-17,Aluminium,Four_Piston,Disc,Upside_Down,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-16,2019-07-19,No,No,S_1000_RR_Sport,7009,Single_Piston,Disc,Adjustable,Forward,Standard,No,Electric,TAS,Derwent_park,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2010-bmw-s-1000-rr-sport/SSE-AD-5921401/?Cr=0,Aluminium,Private,BMW,For Sale
79.9,13.0,4.0,4.0,12.0,320.0,120.0,17.5,6.0,137.33805128205128,1138.0,10424.0,2056.0,142.0,13000.0,14990,26.08170707070712,265.0,130.0,95.0,2.0,49.7,39.22858171346292,97.0,4.0,206.5,1432.0,826.0,93,0,8,6.0,950,Standard,No,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Anti-hop,none,Liquid,GERMANY,Chain,Inline,Piston,4_into_1,2019-06-17,Aluminium,Four_Piston,Calliper,Upside_Down,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-23,2019-06-23,No,No,S_1000_RR_Sport,0,Single_Piston,Calliper,Adjustable,Forward,Yes,Standard,Electric,QLD,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2011-bmw-s-1000-rr-sport/OAG-AD-17286842/?Cr=1,Aluminium,Dealer,BMW,Sold
80.0,13.0,4.0,4.0,12.0,320.0,120.0,17.5,6.0,137.33805128205128,1140.0,17878.0,2050.0,146.0,12500.0,16490,26.08170707070712,265.0,120.0,95.0,2.0,49.7,47.6,97.0,4.0,208.0,1438.0,717.293,21,0,2,13.0,950,Standard,No,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Anti-hop,blue,Liquid,GERMANY,Chain,Inline,Piston,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,Digital,2019-06-08,2019-06-30,No,Part-Integral,S_1000_RR_Sport,2443,Single_Piston,Hydraulic,Adjustable,Forward,Standard,Standard,Electric,NSW,North_haven,Dual_Sided,Standard,https://www.bikesales.com.au/bikes/details/2017-bmw-s-1000-rr-sport/SSE-AD-6068190/?Cr=2,Spoke,Private,BMW,Sold
80.0,13.0,4.0,4.0,12.0,320.0,120.0,17.5,6.0,137.33805128205128,1140.0,7000.0,2050.0,146.0,13500.0,20750,26.08170707070712,265.0,120.0,95.0,2.0,49.7,47.6,97.0,4.0,208.0,1438.0,717.293,21,0,2,32.0,950,Standard,No,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Anti-hop,grey,Liquid,GERMANY,Chain,Inline,Piston,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,Digital,2019-06-05,2019-07-19,No,Part-Integral,S_1000_RR_Sport,3064,Single_Piston,Hydraulic,Adjustable,Forward,Standard,Standard,Electric,VIC,Craigieburn,Dual_Sided,Standard,https://www.bikesales.com.au/bikes/details/2017-bmw-s-1000-rr-sport-my18/SSE-AD-5890913/?Cr=4,Spoke,Private,BMW,For Sale
80.0,13.0,4.0,4.0,12.0,320.0,120.0,17.5,6.0,137.33805128205128,1140.0,3209.543,2050.0,146.0,13500.0,24590,26.08170707070712,265.0,120.0,95.0,2.0,49.7,47.6,97.0,4.0,208.0,1438.0,717.293,9,0,1,32.0,950,Standard,No,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Anti-hop,black,Liquid,GERMANY,Chain,Inline,Piston,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,Digital,2019-07-19,2019-07-19,No,Part-Integral,S_1000_RR_Sport,0,Single_Piston,Hydraulic,Adjustable,Forward,Standard,Standard,Electric,NSW,none,Dual_Sided,Standard,https://www.bikesales.com.au/bikes/details/2018-bmw-s-1000-rr-sport-my19/OAG-AD-17129968/?Cr=5,Spoke,Dealer,BMW,For Sale
106.0,12.0,2.0,4.0,12.0,330.0,120.0,15.5,6.0,137.33805128205128,1100.0,12086.0,2100.0,125.0,9750.0,11000,24.5,245.0,127.0,95.0,2.0,67.9,60.0,97.0,4.0,189.3854916067143,1430.0,774.373,105,0,9,6.0,1200,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,black,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-17,Steel,Four_Piston,Hydraulic,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-05-27,2019-06-23,No,No,1198_S,2913,Double_Piston,Hydraulic,Spring,Forward,Standard,No,Electric,ACT,Franklin,Single_Sided,No,https://www.bikesales.com.au/bikes/details/2010-ducati-1198-s/SSE-AD-6088704/?Cr=0,Spoke,Private,Ducati,Sold
106.0,12.0,2.0,4.0,12.0,330.0,120.0,15.5,6.0,137.33805128205128,1100.0,51000.0,2100.0,125.0,9750.0,15900,24.5,245.0,127.0,95.0,2.0,67.9,60.0,97.0,4.0,189.3854916067143,1430.0,774.373,105,0,9,32.0,1200,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-17,Steel,Four_Piston,Hydraulic,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-07,2019-07-19,No,No,1198_S,4555,Double_Piston,Hydraulic,Spring,Forward,Standard,No,Electric,QLD,Palmwoods,Single_Sided,No,https://www.bikesales.com.au/bikes/details/2010-ducati-1198-s/SSE-AD-5635334/?Cr=4,Spoke,Private,Ducati,For Sale
106.0,12.0,2.0,4.0,12.0,330.0,120.0,15.5,6.0,137.33805128205128,1100.0,15000.0,2100.0,125.0,9750.0,17900,24.5,245.0,127.0,95.0,2.0,67.9,60.0,97.0,4.0,189.3854916067143,1430.0,774.373,105,0,9,0.0,1200,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,black,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-17,Steel,Four_Piston,Hydraulic,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-05-26,2019-06-17,No,No,1198_S,2150,Double_Piston,Hydraulic,Spring,Forward,Standard,No,Electric,NSW,Parramatta,Single_Sided,No,https://www.bikesales.com.au/bikes/details/2010-ducati-1198-s/SSE-AD-6069691/?Cr=6,Spoke,Private,Ducati,Sold
106.0,12.0,2.0,4.0,12.0,330.0,120.0,15.5,6.0,137.33805128205128,1100.0,5200.0,2100.0,125.0,9750.0,27000,24.5,245.0,127.0,95.0,2.0,67.9,60.0,97.0,4.0,189.3854916067143,1430.0,774.373,105,5,9,32.0,1200,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,white,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-17,Steel,Four_Piston,Hydraulic,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-05-30,2019-07-19,No,No,1198_S,3073,Double_Piston,Hydraulic,Spring,Forward,Standard,No,Electric,VIC,Reservoir,Single_Sided,No,https://www.bikesales.com.au/bikes/details/2010-ducati-1198-s/SSE-AD-2044428/?Cr=8,Spoke,Private,Ducati,For Sale
106.0,12.0,2.0,4.0,12.0,330.0,120.0,15.8,6.0,137.33805128205128,1125.6576243321003,18846.0,2055.1309290474323,125.0,9750.0,19990,24.5,245.0,127.0,95.0,2.0,67.9,60.0,97.0,4.0,189.3854916067143,1430.0,774.373,0,0,9,25.0,1200,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,none,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-17,Steel,Four_Piston,Disc,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-12,2019-07-12,No,No,1198_S_Corse_Edition,0,Double_Piston,Calliper,Shock,Forward,No,No,Electric,QLD,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2010-ducati-1198-s-corse-edition/OAG-AD-17008489/?Cr=0,Aluminium,Dealer,Ducati,Sold
106.0,12.0,2.0,4.0,12.0,330.0,120.0,15.8,6.0,137.33805128205128,1125.6576243321003,8600.0,2055.1309290474323,125.0,9750.0,23500,24.5,245.0,127.0,95.0,2.0,67.9,60.0,97.0,4.0,189.3854916067143,1430.0,774.373,0,0,9,32.0,1200,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-17,Steel,Four_Piston,Disc,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-14,2019-07-19,No,No,1198_S_Corse_Edition,2567,Double_Piston,Calliper,Shock,Forward,No,No,Electric,NSW,Harrington_park,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2010-ducati-1198-s-corse-edition/SSE-AD-6100157/?Cr=1,Aluminium,Private,Ducati,For Sale
106.0,12.0,2.0,4.0,12.0,330.0,120.0,15.8,6.0,137.33805128205128,1125.6576243321003,11249.0,2055.1309290474323,125.0,9750.0,24000,24.5,245.0,127.0,95.0,2.0,67.9,60.0,97.0,4.0,189.3854916067143,1430.0,774.373,0,0,9,32.0,1200,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-17,Steel,Four_Piston,Disc,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-06,2019-07-19,No,No,1198_S_Corse_Edition,3808,Double_Piston,Calliper,Shock,Forward,No,No,Electric,VIC,Beaconsfield_upper,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2010-ducati-1198-s-corse-edition/SSE-AD-5894826/?Cr=2,Aluminium,Private,Ducati,For Sale
106.0,12.0,2.0,4.0,12.0,330.0,120.0,15.8,6.0,137.33805128205128,1125.6576243321003,28425.0,2055.1309290474323,125.0,9750.0,24190,24.5,245.0,127.0,95.0,2.0,67.9,60.0,97.0,4.0,189.3854916067143,1430.0,774.373,0,0,9,32.0,1200,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,none,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-17,Steel,Four_Piston,Disc,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-19,2019-07-19,No,No,1198_S_Corse_Edition,0,Double_Piston,Calliper,Shock,Forward,No,No,Electric,SA,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2010-ducati-1198-s-corse-edition/OAG-AD-16302062/?Cr=3,Aluminium,Dealer,Ducati,For Sale
106.0,12.0,2.0,4.0,12.0,330.0,120.0,15.8,6.0,137.33805128205128,1125.6576243321003,1866.0,2055.1309290474323,125.0,9750.0,24584,24.5,245.0,127.0,95.0,2.0,67.9,60.0,97.0,4.0,189.3854916067143,1430.0,774.373,0,0,9,32.0,1200,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,none,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-17,Steel,Four_Piston,Disc,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-19,2019-07-19,No,No,1198_S_Corse_Edition,0,Double_Piston,Calliper,Shock,Forward,No,No,Electric,WA,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2010-ducati-1198-s-corse-edition/OAG-AD-17004941/?Cr=4,Aluminium,Dealer,Ducati,For Sale
106.0,12.0,2.0,4.0,12.0,330.0,120.0,15.8,6.0,137.33805128205128,1125.6576243321003,22000.0,2055.1309290474323,125.0,9750.0,25000,24.5,245.0,127.0,95.0,2.0,67.9,60.0,97.0,4.0,189.3854916067143,1430.0,774.373,0,3,9,32.0,1200,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,black,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-17,Steel,Four_Piston,Disc,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-05-30,2019-07-19,No,No,1198_S_Corse_Edition,2171,Double_Piston,Calliper,Shock,Forward,No,No,Electric,NSW,Hoxton_park,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2010-ducati-1198-s-corse-edition/SSE-AD-5431834/?Cr=5,Aluminium,Private,Ducati,For Sale
106.0,12.0,2.0,4.0,12.0,330.0,120.0,15.8,6.0,137.33805128205128,1125.6576243321003,5519.0,2055.1309290474323,125.0,9750.0,25995,24.5,245.0,127.0,95.0,2.0,67.9,60.0,97.0,4.0,189.3854916067143,1430.0,774.373,0,0,9,25.0,1200,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,none,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-17,Steel,Four_Piston,Disc,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-12,2019-07-12,No,No,1198_S_Corse_Edition,0,Double_Piston,Calliper,Shock,Forward,No,No,Electric,SA,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2010-ducati-1198-s-corse-edition/OAG-AD-17222357/?Cr=6,Aluminium,Dealer,Ducati,Sold
112.0,12.0,2.0,4.0,12.0,330.0,120.0,17.0,6.0,137.33805128205128,1125.6576243321003,25000.0,2055.1309290474323,143.0,10750.0,15499,24.5,245.0,130.0,95.0,2.0,60.8,39.22858171346292,97.0,4.0,190.5,1437.0,774.373,69,2,6,32.0,1200,Standard,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-17,Aluminium,Four_Piston,Hydraulic,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-14,2019-07-19,No,No,1199_Panigale,3976,Double_Piston,Hydraulic,Shock,Forward,Yes,Standard,Electric,VIC,Hampton_park,Single_Sided,Standard,https://www.bikesales.com.au/bikes/details/2013-ducati-1199-panigale/SSE-AD-5008681/?Cr=0,Spoke,Private,Ducati,For Sale
112.0,12.0,2.0,4.0,12.0,330.0,120.0,17.0,6.0,137.33805128205128,1125.6576243321003,40100.0,2055.1309290474323,143.0,10750.0,15999,24.5,245.0,130.0,95.0,2.0,60.8,39.22858171346292,97.0,4.0,190.5,1437.0,774.373,57,8,5,32.0,1200,Standard,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-17,Aluminium,Four_Piston,Hydraulic,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-01,2019-07-19,No,No,1199_Panigale,4032,Double_Piston,Hydraulic,Shock,Forward,Yes,Standard,Electric,QLD,Chermside_west,Single_Sided,Standard,https://www.bikesales.com.au/bikes/details/2014-ducati-1199-panigale/SSE-AD-5984657/?Cr=1,Spoke,Private,Ducati,For Sale
112.0,12.0,2.0,4.0,12.0,330.0,120.0,17.0,6.0,137.33805128205128,1125.6576243321003,15500.0,2055.1309290474323,143.0,10750.0,16000,24.5,245.0,130.0,95.0,2.0,60.8,39.22858171346292,97.0,4.0,190.5,1437.0,774.373,57,6,5,0.0,1200,Standard,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-17,Aluminium,Four_Piston,Hydraulic,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-03,2019-06-17,No,No,1199_Panigale,3079,Double_Piston,Hydraulic,Shock,Forward,Yes,Standard,Electric,VIC,Ivanhoe,Single_Sided,Standard,https://www.bikesales.com.au/bikes/details/2014-ducati-1199-panigale/SSE-AD-5761964/?Cr=2,Spoke,Private,Ducati,Sold
112.0,12.0,2.0,4.0,12.0,330.0,120.0,17.0,6.0,137.33805128205128,1125.6576243321003,25000.0,2055.1309290474323,143.0,10750.0,16600,24.5,245.0,130.0,95.0,2.0,60.8,39.22858171346292,97.0,4.0,190.5,1437.0,774.373,69,8,6,32.0,1200,Standard,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-17,Aluminium,Four_Piston,Hydraulic,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-16,2019-07-19,No,No,1199_Panigale,4559,Double_Piston,Hydraulic,Shock,Forward,Yes,Standard,Electric,QLD,Woombye,Single_Sided,Standard,https://www.bikesales.com.au/bikes/details/2013-ducati-1199-panigale/SSE-AD-6108977/?Cr=4,Spoke,Private,Ducati,For Sale
112.0,12.0,2.0,4.0,12.0,330.0,120.0,17.0,6.0,137.33805128205128,1125.6576243321003,8000.0,2055.1309290474323,143.0,10750.0,16900,24.5,245.0,130.0,95.0,2.0,60.8,39.22858171346292,97.0,4.0,190.5,1437.0,774.373,69,2,6,32.0,1200,Standard,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-17,Aluminium,Four_Piston,Hydraulic,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-10,2019-07-19,No,No,1199_Panigale,3764,Double_Piston,Hydraulic,Shock,Forward,Yes,Standard,Electric,VIC,Kilmore,Single_Sided,Standard,https://www.bikesales.com.au/bikes/details/2013-ducati-1199-panigale/SSE-AD-5976648/?Cr=5,Spoke,Private,Ducati,For Sale
112.0,12.0,2.0,4.0,12.0,330.0,120.0,17.0,6.0,137.33805128205128,1125.6576243321003,24000.0,2055.1309290474323,143.0,10750.0,17000,24.5,245.0,130.0,95.0,2.0,60.8,39.22858171346292,97.0,4.0,190.5,1437.0,774.373,69,2,6,32.0,1200,Standard,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-17,Aluminium,Four_Piston,Hydraulic,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-15,2019-07-19,No,No,1199_Panigale,5108,Double_Piston,Hydraulic,Shock,Forward,Yes,Standard,Electric,SA,Paralowie,Single_Sided,Standard,https://www.bikesales.com.au/bikes/details/2013-ducati-1199-panigale/SSE-AD-4640697/?Cr=6,Spoke,Private,Ducati,For Sale
112.0,12.0,2.0,4.0,12.0,330.0,120.0,17.0,6.0,137.33805128205128,1125.6576243321003,18255.0,2055.1309290474323,143.0,10750.0,17489,24.5,245.0,130.0,95.0,2.0,60.8,39.22858171346292,97.0,4.0,190.5,1437.0,774.373,81,0,7,0.0,1200,Standard,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-17,Aluminium,Four_Piston,Hydraulic,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-17,2019-06-17,No,No,1199_Panigale,0,Double_Piston,Hydraulic,Shock,Forward,Yes,Standard,Electric,QLD,none,Single_Sided,Standard,https://www.bikesales.com.au/bikes/details/2012-ducati-1199-panigale/OAG-AD-17216579/?Cr=7,Spoke,Dealer,Ducati,Sold
112.0,12.0,2.0,4.0,12.0,330.0,120.0,17.0,6.0,137.33805128205128,1125.6576243321003,11300.0,2055.1309290474323,143.0,10750.0,17500,24.5,245.0,130.0,95.0,2.0,60.8,39.22858171346292,97.0,4.0,190.5,1437.0,774.373,69,0,6,32.0,1200,Standard,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-17,Aluminium,Four_Piston,Hydraulic,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-08,2019-07-19,No,No,1199_Panigale,2580,Double_Piston,Hydraulic,Shock,Forward,Yes,Standard,Electric,NSW,Goulburn,Single_Sided,Standard,https://www.bikesales.com.au/bikes/details/2013-ducati-1199-panigale/SSE-AD-5821487/?Cr=8,Spoke,Private,Ducati,For Sale
112.0,12.0,2.0,4.0,12.0,330.0,120.0,17.0,6.0,137.33805128205128,1125.6576243321003,3457.0,2055.1309290474323,143.0,10750.0,17500,24.5,245.0,130.0,95.0,2.0,60.8,39.22858171346292,97.0,4.0,190.5,1437.0,774.373,57,0,5,32.0,1200,Standard,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-17,Aluminium,Four_Piston,Hydraulic,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-14,2019-07-19,No,No,1199_Panigale,3021,Double_Piston,Hydraulic,Shock,Forward,Yes,Standard,Electric,VIC,Albanvale,Single_Sided,Standard,https://www.bikesales.com.au/bikes/details/2014-ducati-1199-panigale/SSE-AD-6051957/?Cr=9,Spoke,Private,Ducati,For Sale
112.0,12.0,2.0,4.0,12.0,330.0,120.0,17.0,6.0,137.33805128205128,1125.6576243321003,6600.0,2055.1309290474323,143.0,10750.0,18000,24.5,245.0,130.0,95.0,2.0,60.8,39.22858171346292,97.0,4.0,190.5,1437.0,774.373,69,0,6,0.0,1200,Standard,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-17,Aluminium,Four_Piston,Hydraulic,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-04-29,2019-06-17,No,No,1199_Panigale,3109,Double_Piston,Hydraulic,Shock,Forward,Yes,Standard,Electric,VIC,Doncaster_east,Single_Sided,Standard,https://www.bikesales.com.au/bikes/details/2013-ducati-1199-panigale/SSE-AD-4461329/?Cr=10,Spoke,Private,Ducati,Sold
112.0,12.0,2.0,4.0,12.0,330.0,120.0,17.0,6.0,137.33805128205128,1125.6576243321003,8772.0,2055.1309290474323,143.0,10750.0,18290,24.5,245.0,130.0,95.0,2.0,60.8,39.22858171346292,97.0,4.0,190.5,1437.0,774.373,57,6,5,13.0,1200,Standard,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-17,Aluminium,Four_Piston,Hydraulic,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-30,2019-06-30,No,No,1199_Panigale,0,Double_Piston,Hydraulic,Shock,Forward,Yes,Standard,Electric,NSW,none,Single_Sided,Standard,https://www.bikesales.com.au/bikes/details/2014-ducati-1199-panigale/OAG-AD-17185270/?Cr=11,Spoke,Dealer,Ducati,Sold
112.0,12.0,2.0,4.0,12.0,330.0,120.0,17.0,6.0,137.33805128205128,1125.6576243321003,11980.0,2055.1309290474323,143.0,10750.0,19000,24.5,245.0,130.0,95.0,2.0,60.8,39.22858171346292,97.0,4.0,190.5,1437.0,774.373,69,0,6,32.0,1200,Standard,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-17,Aluminium,Four_Piston,Hydraulic,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-05-15,2019-07-19,No,No,1199_Panigale,4737,Double_Piston,Hydraulic,Shock,Forward,Yes,Standard,Electric,QLD,Sarina,Single_Sided,Standard,https://www.bikesales.com.au/bikes/details/2013-ducati-1199-panigale/SSE-AD-3414287/?Cr=13,Spoke,Private,Ducati,For Sale
112.0,12.0,2.0,4.0,12.0,330.0,120.0,17.0,6.0,137.33805128205128,1125.6576243321003,21900.0,2055.1309290474323,143.0,10750.0,19500,24.5,245.0,130.0,95.0,2.0,60.8,39.22858171346292,97.0,4.0,190.5,1437.0,774.373,57,0,5,19.0,1200,Standard,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-17,Aluminium,Four_Piston,Hydraulic,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-13,2019-07-06,No,No,1199_Panigale,4074,Double_Piston,Hydraulic,Shock,Forward,Yes,Standard,Electric,QLD,Jindalee,Single_Sided,Standard,https://www.bikesales.com.au/bikes/details/2014-ducati-1199-panigale/SSE-AD-5911073/?Cr=14,Spoke,Private,Ducati,Sold
